,Unnamed: 0.1,Unnamed: 0,loan_id,user_id,loan_amount,loan_initiated_date,due_date,phone_number,is_default
5538,5538,5538,93965,53251,59966.6,20/07/22 2:44,19/08/22 2:44,3855329282,0
5539,5539,5539,93972,53392,23300.0,20/07/22 2:57,19/08/22 2:57,5939983694,1
5540,5540,5540,93998,53406,19966.6,20/07/22 3:36,19/08/22 3:36,8479613906,0
5541,5541,5541,94068,53443,148148.0,20/07/22 5:08,19/08/22 5:08,8428160443,1
5542,5542,5542,94089,53458,17980.0,20/07/22 5:34,19/08/22 5:34,7513410116,0
5543,5543,5543,94102,53462,86600.0,20/07/22 5:49,19/08/22 5:49,3662830960,0
5544,5544,5544,94147,53487,83300.0,20/07/22 6:19,19/08/22 6:19,2872604605,1
5545,5545,5545,94177,12666,76633.00909,20/07/22 6:55,19/08/22 6:55,4115246636,1
5546,5546,5546,94191,53507,39966.6,20/07/22 7:11,19/08/22 7:11,7168791444,0
5547,5547,5547,94196,53513,56633.2,20/07/22 7:16,19/08/22 7:16,9139266100,0
5548,5548,5548,94214,50870,59933.2,20/07/22 7:29,19/08/22 7:29,2173685794,0
5549,5549,5549,94239,53541,383333.3333,20/07/22 8:00,19/08/22 8:00,4318676528,1
5550,5550,5550,94259,40366,59966.6,20/07/22 8:16,19/08/22 8:16,8414395588,0
5551,5551,5551,94264,34837,7600.0,20/07/22 8:19,19/08/22 8:19,4021157578,0
5552,5552,5552,94299,53549,43300.0,20/07/22 8:40,19/08/22 8:40,5686750106,0
5553,5553,5553,94314,53479,43300.0,20/07/22 9:00,19/08/22 9:00,7542368673,0
5554,5554,5554,94370,53579,18300.0,20/07/22 9:39,19/08/22 9:39,6969338053,0
5555,5555,5555,94375,53603,29966.66667,20/07/22 9:37,19/08/22 9:37,3607605534,1
5556,5556,5556,94415,39310,7600.0,20/07/22 10:08,19/08/22 10:08,3476234170,0
5557,5557,5557,94438,50279,9966.6,20/07/22 10:33,19/08/22 10:33,1450605982,0
5558,5558,5558,94486,53613,49966.6,20/07/22 11:24,19/08/22 11:24,6531485162,0
5559,5559,5559,94491,53657,51563.25,20/07/22 11:34,19/08/22 11:34,5347094117,1
5560,5560,5560,94506,35422,499966.5356,20/07/22 11:46,19/08/22 11:46,6541275848,1
5561,5561,5561,94509,53669,49966.6,20/07/22 11:48,19/08/22 11:48,6435353725,0
5562,5562,5562,94523,53644,105666.6,20/07/22 11:49,19/08/22 11:49,2616450262,0
5563,5563,5563,94531,53671,7600.0,20/07/22 11:53,19/08/22 11:53,2201457590,0
5564,5564,5564,94599,53699,133300.0,20/07/22 12:39,19/08/22 12:39,7722970617,0
5565,5565,5565,94633,53714,148148.0,20/07/22 13:07,19/08/22 13:07,4889826696,0
5566,5566,5566,94698,53754,80000.0,20/07/22 14:31,19/08/22 14:31,5553349202,0
5567,5567,5567,94732,53776,33300.0,20/07/22 14:54,19/08/22 14:54,2770738601,0
5568,5568,5568,94749,53784,49966.6,20/07/22 14:56,19/08/22 14:56,5388577987,0
5569,5569,5569,94780,53797,19966.46429,20/07/22 15:27,19/08/22 15:27,5058577852,0
5570,5570,5570,94869,53840,43300.0,20/07/22 16:32,19/08/22 16:32,5906265087,0
5571,5571,5571,94876,53861,433300.0,20/07/22 16:43,19/08/22 16:43,2934461404,1
5572,5572,5572,94901,53527,41833.2,20/07/22 17:05,19/08/22 17:05,4363292972,0
5573,5573,5573,94911,53882,9966.666667,20/07/22 17:14,19/08/22 17:14,3643945407,1
5574,5574,5574,94950,53910,19966.66667,20/07/22 17:52,19/08/22 17:52,8595257047,1
5575,5575,5575,94951,53911,16633.2,20/07/22 17:53,19/08/22 17:53,8777540658,0
5576,5576,5576,94962,53920,29966.6,20/07/22 18:11,19/08/22 18:11,7413198978,0
5577,5577,5577,94986,53932,49966.6,20/07/22 18:28,19/08/22 18:28,3314521579,0
5578,5578,5578,94989,53931,46986.6,20/07/22 18:28,19/08/22 18:28,4901880021,0
5579,5579,5579,95002,52777,11970.0,20/07/22 18:50,19/08/22 18:50,4737988198,0
5580,5580,5580,95012,53944,75830.0,20/07/22 19:11,19/08/22 19:11,2822281566,0
5581,5581,5581,95056,53964,33300.0,20/07/22 22:19,19/08/22 22:19,6883371906,0
5582,5582,5582,95069,53972,19633.2,21/07/22 0:21,20/08/22 0:21,4361565406,0
5583,5583,5583,95097,53988,16666.6,21/07/22 1:57,20/08/22 1:57,4238779054,0
5584,5584,5584,95116,53968,63300.0,21/07/22 2:41,20/08/22 2:41,1251886533,0
5585,5585,5585,95160,54022,350000.0,21/07/22 4:22,20/08/22 4:22,3202057067,0
5586,5586,5586,95168,54028,29966.66667,21/07/22 4:15,20/08/22 4:15,3268844856,1
5587,5587,5587,95211,54047,37633.2,21/07/22 5:09,20/08/22 5:09,4547679835,0
5588,5588,5588,95227,53451,43300.0,21/07/22 5:26,20/08/22 5:26,8122766491,0
5589,5589,5589,95238,47845,146666.6,21/07/22 5:41,20/08/22 5:41,2751077520,0
5590,5590,5590,95274,54082,19633.2,21/07/22 6:13,20/08/22 6:13,4151284224,0
5591,5591,5591,95286,54092,23300.0,21/07/22 6:36,20/08/22 6:36,8246542319,1
5592,5592,5592,95294,54095,46633.2,21/07/22 6:38,20/08/22 6:38,3217864758,0
5593,5593,5593,95333,54120,76633.2,21/07/22 7:22,20/08/22 7:22,2498184763,0
5594,5594,5594,95354,54134,43300.0,21/07/22 7:29,20/08/22 7:29,3104123063,0
5595,5595,5595,95364,54141,49966.6,21/07/22 7:38,20/08/22 7:38,1485504644,0
5596,5596,5596,95366,52769,33300.0,21/07/22 7:37,20/08/22 7:37,6068247463,0
5597,5597,5597,95386,54153,33300.0,21/07/22 8:00,20/08/22 8:00,7843068256,0
5598,5598,5598,95408,54165,399966.6607,21/07/22 8:17,20/08/22 8:17,3320003867,1
5599,5599,5599,95432,54169,318518.6,21/07/22 8:37,20/08/22 8:37,1147744555,0
5600,5600,5600,95445,54181,49966.66667,21/07/22 8:45,20/08/22 8:45,7955097697,1
5601,5601,5601,95651,53045,46633.33333,21/07/22 12:20,20/08/22 12:20,5370252204,1
5602,5602,5602,95687,54280,43300.0,21/07/22 12:01,20/08/22 12:01,8496803361,0
5603,5603,5603,95719,53955,43300.0,21/07/22 12:26,20/08/22 12:26,9156867017,0
5604,5604,5604,95794,54373,66633.2,21/07/22 13:37,20/08/22 13:37,2037446915,0
5605,5605,5605,95851,53554,43300.0,21/07/22 14:24,20/08/22 14:24,8691604945,0
5606,5606,5606,95901,54440,33300.0,21/07/22 15:03,20/08/22 15:03,4061462389,0
5607,5607,5607,95907,54443,43300.0,21/07/22 15:14,20/08/22 15:14,4421710428,1
5608,5608,5608,95974,51637,66633.2,21/07/22 16:04,20/08/22 16:04,3198326478,0
5609,5609,5609,95980,52473,104970.0,21/07/22 16:05,20/08/22 16:05,9875682898,0
5610,5610,5610,95984,54484,499966.7719,21/07/22 16:04,20/08/22 16:04,3308844436,1
5611,5611,5611,95994,46353,66633.2,21/07/22 16:09,20/08/22 16:09,7332298240,0
5612,5612,5612,96004,54497,49966.75,21/07/22 16:19,20/08/22 16:19,6691276471,1
5613,5613,5613,96008,50195,59970.0,21/07/22 16:19,20/08/22 16:19,3833201628,0
5614,5614,5614,96035,54501,116633.0122,21/07/22 16:39,20/08/22 16:39,4622035461,0
5615,5615,5615,96037,54509,500000.0,21/07/22 17:04,20/08/22 17:04,2295855578,1
5616,5616,5616,96129,54561,49966.6,21/07/22 17:26,20/08/22 17:26,1564662109,0
5617,5617,5617,96185,54598,56633.2,21/07/22 17:55,20/08/22 17:55,6556250718,0
5618,5618,5618,96215,49627,133300.0,21/07/22 18:10,20/08/22 18:10,2914129885,1
5619,5619,5619,96216,54361,49966.6,21/07/22 18:12,20/08/22 18:12,9533261651,0
5620,5620,5620,96228,51267,216633.0002,21/07/22 18:19,20/08/22 18:19,8143000739,1
5621,5621,5621,96262,39229,59940.0,21/07/22 19:02,20/08/22 19:02,6293431772,0
5622,5622,5622,96282,54634,43300.0,21/07/22 19:15,20/08/22 19:15,6311429940,0
5623,5623,5623,96302,54649,47970.0,21/07/22 19:40,20/08/22 19:40,4243998001,0
5624,5624,5624,96321,54652,99966.75,21/07/22 20:22,20/08/22 20:22,8552514504,1
5625,5625,5625,96407,54694,49966.6,22/07/22 1:27,21/08/22 1:27,6583928175,0
5626,5626,5626,96414,54708,59966.6,22/07/22 1:41,21/08/22 1:41,2884120576,0
5627,5627,5627,96425,54715,133300.0,22/07/22 2:16,21/08/22 2:16,2291602589,0
5628,5628,5628,96478,54745,19633.2,22/07/22 3:13,21/08/22 3:13,8392377410,0
5629,5629,5629,96506,51305,41633.33333,22/07/22 3:36,21/08/22 3:36,3570576584,1
5630,5630,5630,96514,54764,466433.2,22/07/22 3:45,21/08/22 3:45,1922862386,0
5631,5631,5631,96554,54780,66633.2,22/07/22 4:26,21/08/22 4:26,9761830333,0
5632,5632,5632,96557,54773,9966.666667,22/07/22 4:19,21/08/22 4:19,1173639063,1
5633,5633,5633,96558,54783,23300.0,22/07/22 4:18,21/08/22 4:18,3165340341,0
5634,5634,5634,96559,54776,66633.2,22/07/22 4:25,21/08/22 4:25,9858379813,0
5635,5635,5635,96561,51773,46633.2,22/07/22 4:20,21/08/22 4:20,9102174034,0
5636,5636,5636,96606,54748,43300.0,22/07/22 5:00,21/08/22 5:00,6074555941,0
5637,5637,5637,96641,54817,33300.0,22/07/22 5:22,21/08/22 5:22,9450143050,0
5638,5638,5638,96683,52791,66633.33333,22/07/22 5:49,21/08/22 5:49,1426003434,1
5639,5639,5639,96779,54531,49966.6,22/07/22 7:04,21/08/22 7:04,8064082473,0
5640,5640,5640,96814,54630,30660.0,22/07/22 7:28,21/08/22 7:28,2894082384,0
5641,5641,5641,96821,54911,59966.6,22/07/22 7:36,21/08/22 7:36,6161856068,0
5642,5642,5642,96892,54947,150390.2,22/07/22 8:32,21/08/22 8:32,9088257224,0
5643,5643,5643,96897,54948,41633.2,22/07/22 8:37,21/08/22 8:37,3338171399,0
5644,5644,5644,96945,49498,46633.33333,22/07/22 9:08,21/08/22 9:08,7824514947,1
5645,5645,5645,96986,54841,59966.6,22/07/22 9:28,21/08/22 9:28,2232286194,0
5646,5646,5646,97040,41016,433300.0,22/07/22 10:07,21/08/22 10:07,9045969530,1
5647,5647,5647,97219,55106,9966.6,22/07/22 12:07,21/08/22 12:07,3597908845,0
5648,5648,5648,97299,55146,148148.0,22/07/22 12:49,21/08/22 12:49,9809807960,0
5649,5649,5649,97470,55225,178333.2,22/07/22 15:18,21/08/22 15:18,4132348600,0
5650,5650,5650,97472,55227,134970.0,22/07/22 15:18,21/08/22 15:18,4392009394,0
5651,5651,5651,97558,55280,499966.4387,22/07/22 16:31,21/08/22 16:31,8648704232,1
5652,5652,5652,97634,55311,433300.0,22/07/22 18:14,21/08/22 18:14,8807821709,1
5653,5653,5653,97694,55359,66633.2,22/07/22 18:35,21/08/22 18:35,5204164700,0
5654,5654,5654,97866,41437,59966.66667,22/07/22 22:31,21/08/22 22:31,3091644348,1
5655,5655,5655,97878,55454,26633.2,22/07/22 23:50,21/08/22 23:50,6517029666,0
5656,5656,5656,97888,54689,36633.2,23/07/22 0:37,22/08/22 0:37,2232783649,0
5657,5657,5657,97910,55471,326433.2,23/07/22 1:22,22/08/22 1:22,7255654886,0
5658,5658,5658,97960,55408,33300.0,23/07/22 2:23,22/08/22 2:23,7509639845,0
5659,5659,5659,98001,55517,28300.0,23/07/22 3:05,22/08/22 3:05,7608139169,0
5660,5660,5660,98022,55464,39966.6,23/07/22 3:18,22/08/22 3:18,2218493206,0
5661,5661,5661,98028,55375,39966.6,23/07/22 3:28,22/08/22 3:28,9439262327,0
5662,5662,5662,98035,55262,59966.6,23/07/22 3:37,22/08/22 3:37,8146607436,0
5663,5663,5663,98049,55539,116633.2,23/07/22 3:42,22/08/22 3:42,1511157232,0
5664,5664,5664,98061,54015,14966.6,23/07/22 3:55,22/08/22 3:55,8113311556,0
5665,5665,5665,98131,55590,83300.0,23/07/22 4:51,22/08/22 4:51,2839765493,0
5666,5666,5666,98139,52091,39966.6,23/07/22 4:56,22/08/22 4:56,9095740369,0
5667,5667,5667,98183,55619,66633.2,23/07/22 5:33,22/08/22 5:33,1636743016,0
5668,5668,5668,98227,55644,19633.2,23/07/22 5:50,22/08/22 5:50,7794739175,0
5669,5669,5669,98228,55641,43300.0,23/07/22 5:50,22/08/22 5:50,8255705537,0
5670,5670,5670,98253,55479,39966.6,23/07/22 6:10,22/08/22 6:10,9485957718,0
5671,5671,5671,98309,55688,33300.0,23/07/22 6:45,22/08/22 6:45,9635240011,0
5672,5672,5672,98321,55686,204766.6,23/07/22 6:49,22/08/22 6:49,6974381390,0
5673,5673,5673,98346,44193,83300.0,23/07/22 7:05,22/08/22 7:05,8374778240,0
5674,5674,5674,98430,55729,33300.0,23/07/22 7:59,22/08/22 7:59,1838613551,1
5675,5675,5675,98440,55658,36633.2,23/07/22 7:48,22/08/22 7:48,9462160386,0
5676,5676,5676,98512,55790,39966.6,23/07/22 8:22,22/08/22 8:22,3653372712,0
5677,5677,5677,98534,55765,39966.6,23/07/22 8:34,22/08/22 8:34,9915608750,0
5678,5678,5678,98536,50140,109933.2,23/07/22 8:34,22/08/22 8:34,1832305702,0
5679,5679,5679,98732,55372,114966.5189,23/07/22 10:30,22/08/22 10:30,9033054277,1
5680,5680,5680,98953,55337,68800.0,23/07/22 12:24,22/08/22 12:24,5283829870,1
5681,5681,5681,99134,56091,5933.000176,23/07/22 13:41,22/08/22 13:41,4336644439,1
5682,5682,5682,99173,56120,23550.6,23/07/22 14:00,22/08/22 14:00,2443957482,0
5683,5683,5683,99334,56202,499966.647,23/07/22 15:41,22/08/22 15:41,9641252684,1
5684,5684,5684,99378,56227,149966.4382,23/07/22 15:42,22/08/22 15:42,7993663098,1
5685,5685,5685,99383,56232,19633.2,23/07/22 15:49,22/08/22 15:49,5397479861,0
5686,5686,5686,99518,14927,123300.0,23/07/22 17:06,22/08/22 17:06,7814221810,1
5687,5687,5687,99623,56354,19633.2,23/07/22 18:13,22/08/22 18:13,4699675343,0
5688,5688,5688,99687,56271,44966.6,23/07/22 18:59,22/08/22 18:59,4440085976,0
5689,5689,5689,99698,56061,129900.0,23/07/22 19:28,22/08/22 19:28,8198738914,1
5690,5690,5690,99703,56402,66633.2,23/07/22 19:26,22/08/22 19:26,3471396603,0
5691,5691,5691,99723,56414,33750.6,23/07/22 20:15,22/08/22 20:15,5911833597,0
5692,5692,5692,99783,56441,36633.25,23/07/22 22:01,22/08/22 22:01,1471418300,1
5693,5693,5693,99824,56315,51633.2,24/07/22 1:00,23/08/22 1:00,5323714425,0
5694,5694,5694,99840,56466,59966.6,24/07/22 1:39,23/08/22 1:39,2740418392,0
5695,5695,5695,99908,56502,113266.6,24/07/22 2:55,23/08/22 2:55,8677359131,0
5696,5696,5696,99929,56515,66633.2,24/07/22 3:16,23/08/22 3:16,7797284815,0
5697,5697,5697,100018,56563,36633.2,24/07/22 4:38,23/08/22 4:38,4358287458,0
5698,5698,5698,100156,56640,400000.0,24/07/22 6:03,23/08/22 6:03,4262136111,0
5699,5699,5699,100173,56633,66633.2,24/07/22 6:10,23/08/22 6:10,9393830244,0
5700,5700,5700,100188,53255,19633.25,24/07/22 6:28,23/08/22 6:28,4294074830,1
5701,5701,5701,100224,56675,17970.0,24/07/22 6:51,23/08/22 6:51,1375212410,0
5702,5702,5702,100225,56676,49966.6,24/07/22 6:53,23/08/22 6:53,8552948466,0
5703,5703,5703,100246,56685,33300.0,24/07/22 6:58,23/08/22 6:58,9329366330,0
5704,5704,5704,100254,56690,39966.6,24/07/22 7:04,23/08/22 7:04,8405528224,0
5705,5705,5705,100260,55729,39966.75,24/07/22 7:03,23/08/22 7:03,4934681483,1
5706,5706,5706,100268,56699,55170.6,24/07/22 7:07,23/08/22 7:07,2446023944,0
5707,5707,5707,100300,56577,133266.6,24/07/22 7:26,23/08/22 7:26,3909402650,0
5708,5708,5708,100385,56711,39966.6,24/07/22 8:02,23/08/22 8:02,3337577013,0
5709,5709,5709,100419,56759,33300.0,24/07/22 8:14,23/08/22 8:14,6775148000,1
5710,5710,5710,100424,55590,33300.0,24/07/22 8:13,23/08/22 8:13,1072700820,0
5711,5711,5711,100490,56796,216633.0004,24/07/22 8:36,23/08/22 8:36,1586258886,1
5712,5712,5712,100492,56797,33300.0,24/07/22 8:45,23/08/22 8:45,9392078036,0
5713,5713,5713,100514,56779,39966.6,24/07/22 8:49,23/08/22 8:49,5646709557,0
5714,5714,5714,100529,56811,66633.33333,24/07/22 9:00,23/08/22 9:00,9766301321,1
5715,5715,5715,100550,56833,66633.2,24/07/22 9:33,23/08/22 9:33,7941551163,0
5716,5716,5716,100567,56843,33300.0,24/07/22 9:23,23/08/22 9:23,2835827288,0
5717,5717,5717,100621,56875,66633.2,24/07/22 9:54,23/08/22 9:54,8673922677,0
5718,5718,5718,100627,56857,43300.0,24/07/22 9:59,23/08/22 9:59,5900475278,0
5719,5719,5719,100699,41062,66633.2,24/07/22 10:50,23/08/22 10:50,8309202080,0
5720,5720,5720,100705,56924,66633.2,24/07/22 10:52,23/08/22 10:52,5159259648,0
5721,5721,5721,100728,56932,33300.0,24/07/22 11:08,23/08/22 11:08,8225740092,0
5722,5722,5722,100735,56926,19966.6,24/07/22 11:09,23/08/22 11:09,5210321373,0
5723,5723,5723,100793,56961,39966.75,24/07/22 11:56,23/08/22 11:56,7000743358,1
5724,5724,5724,100800,56846,25000.0,24/07/22 11:54,23/08/22 11:54,6443488708,0
5725,5725,5725,100833,52716,36633.33333,24/07/22 12:17,23/08/22 12:17,9517333978,1
5726,5726,5726,100873,56262,500000.0,24/07/22 12:41,23/08/22 12:41,4586916593,1
5727,5727,5727,100891,56829,39966.6,24/07/22 13:02,23/08/22 13:02,7164800111,0
5728,5728,5728,100924,57032,10966.66667,24/07/22 13:11,23/08/22 13:11,6824857740,1
5729,5729,5729,100938,57038,247633.2,24/07/22 13:15,23/08/22 13:15,4071884937,0
5730,5730,5730,100953,56011,46633.2,24/07/22 13:30,23/08/22 13:30,1684519047,0
5731,5731,5731,101069,57110,28300.0,24/07/22 14:54,23/08/22 14:54,9419094661,1
5732,5732,5732,101336,57246,29966.6,24/07/22 17:44,23/08/22 17:44,1722920282,0
5733,5733,5733,101390,20907,66633.2,24/07/22 18:55,23/08/22 18:55,3729992004,0
5734,5734,5734,101406,57171,39966.6,24/07/22 18:56,23/08/22 18:56,3934589391,0
5735,5735,5735,101424,55431,39966.75,24/07/22 19:13,23/08/22 19:13,3656001206,1
5736,5736,5736,101505,57342,66633.2,24/07/22 21:28,23/08/22 21:28,8580787215,0
5737,5737,5737,101543,57362,19966.6,25/07/22 1:14,24/08/22 1:14,5110174183,0
5738,5738,5738,101547,55747,43300.0,25/07/22 1:29,24/08/22 1:29,8721912019,0
5739,5739,5739,101555,57370,33300.0,25/07/22 1:47,24/08/22 1:47,3841627994,0
5740,5740,5740,101559,52192,33300.0,25/07/22 2:03,24/08/22 2:03,2356027177,0
5741,5741,5741,101607,57384,66633.2,25/07/22 3:07,24/08/22 3:07,8296010481,0
5742,5742,5742,101635,56140,33300.0,25/07/22 3:43,24/08/22 3:43,2545476707,0
5743,5743,5743,101674,57416,21933.2,25/07/22 4:24,24/08/22 4:24,7203598635,0
5744,5744,5744,101681,56450,33300.0,25/07/22 4:28,24/08/22 4:28,9895818050,1
5745,5745,5745,101755,57449,39966.6,25/07/22 5:21,24/08/22 5:21,3053775623,0
5746,5746,5746,101773,57454,43300.0,25/07/22 5:30,24/08/22 5:30,8960416542,0
5747,5747,5747,101777,54930,66633.2,25/07/22 5:37,24/08/22 5:37,3934150512,0
5748,5748,5748,101778,54694,116633.2,25/07/22 5:36,24/08/22 5:36,7631806909,0
5749,5749,5749,101812,57462,43300.0,25/07/22 6:01,24/08/22 6:01,7069011771,0
5750,5750,5750,101883,49118,109966.6,25/07/22 7:08,24/08/22 7:08,4977181111,0
5751,5751,5751,101940,57506,99966.6,25/07/22 7:51,24/08/22 7:51,2422862769,0
5752,5752,5752,101962,57554,43300.0,25/07/22 8:02,24/08/22 8:02,3738137730,0
5753,5753,5753,101963,48124,49966.6,25/07/22 8:03,24/08/22 8:03,1531287361,0
5754,5754,5754,101982,57567,28300.0,25/07/22 8:22,24/08/22 8:22,5380253996,0
5755,5755,5755,102025,57288,116633.3333,25/07/22 8:50,24/08/22 8:50,8077272792,1
5756,5756,5756,102086,57627,59966.6,25/07/22 9:52,24/08/22 9:52,2010372246,0
5757,5757,5757,102093,57632,149966.6,25/07/22 10:16,24/08/22 10:16,3893466942,0
5758,5758,5758,102105,57588,39860.0,25/07/22 10:14,24/08/22 10:14,2121110373,0
5759,5759,5759,102172,55877,66633.2,25/07/22 10:44,24/08/22 10:44,9989832633,0
5760,5760,5760,102198,57677,433333.0002,25/07/22 11:32,24/08/22 11:32,5243529768,1
5761,5761,5761,102261,57278,36633.2,25/07/22 11:44,24/08/22 11:44,6785138563,0
5762,5762,5762,102291,57654,43300.0,25/07/22 12:02,24/08/22 12:02,9538736981,0
5763,5763,5763,102467,57468,53970.0,25/07/22 13:56,24/08/22 13:56,1066106327,0
5764,5764,5764,102516,57843,9966.535227,25/07/22 14:28,24/08/22 14:28,2814232576,1
5765,5765,5765,102612,56893,66633.2,25/07/22 15:29,24/08/22 15:29,3869412083,0
5766,5766,5766,102655,57081,66633.2,25/07/22 15:46,24/08/22 15:46,9665930347,0
5767,5767,5767,102716,57952,39966.66667,25/07/22 16:16,24/08/22 16:16,9741800032,1
5768,5768,5768,102978,58065,9966.6,25/07/22 18:51,24/08/22 18:51,8504953243,0
5769,5769,5769,103078,58128,366633.0002,25/07/22 19:49,24/08/22 19:49,8898125830,1
5770,5770,5770,103081,57923,33300.0,25/07/22 19:53,24/08/22 19:53,5290708486,0
5771,5771,5771,103084,58132,14966.6,25/07/22 20:04,24/08/22 20:04,1085166640,0
5772,5772,5772,103123,41147,28266.66667,25/07/22 21:42,24/08/22 21:42,4347614389,1
5773,5773,5773,103134,58158,66633.2,25/07/22 22:39,24/08/22 22:39,5342564344,0
5774,5774,5774,103208,58206,45993.25,26/07/22 2:01,25/08/22 2:01,6759565080,1
5775,5775,5775,103214,57156,43300.0,26/07/22 2:07,25/08/22 2:07,4906516369,0
5776,5776,5776,103310,58147,49966.6,26/07/22 3:29,25/08/22 3:29,4409300987,0
5777,5777,5777,103403,58309,66633.33333,26/07/22 4:40,25/08/22 4:40,5755117567,1
5778,5778,5778,103466,58060,33300.0,26/07/22 5:26,25/08/22 5:26,5732922251,0
5779,5779,5779,103512,58222,56633.33333,26/07/22 6:02,25/08/22 6:02,4478016865,1
5780,5780,5780,103546,58379,99966.6,26/07/22 6:20,25/08/22 6:20,1994603622,0
5781,5781,5781,103636,58426,66633.2,26/07/22 7:08,25/08/22 7:08,6451872900,0
5782,5782,5782,103651,53527,333300.0,26/07/22 7:21,25/08/22 7:21,6233023804,0
5783,5783,5783,103680,58451,83472.0,26/07/22 7:35,25/08/22 7:35,4604654357,0
5784,5784,5784,103716,58469,13300.0,26/07/22 7:55,25/08/22 7:55,5697119160,0
5785,5785,5785,103736,58418,66633.2,26/07/22 8:09,25/08/22 8:09,7196960356,0
5786,5786,5786,103766,58375,66633.2,26/07/22 8:28,25/08/22 8:28,8360639797,0
5787,5787,5787,103776,58205,43300.0,26/07/22 8:43,25/08/22 8:43,7081180095,0
5788,5788,5788,103797,58505,50970.0,26/07/22 8:36,25/08/22 8:36,3096888989,1
5789,5789,5789,103901,57957,49966.6,26/07/22 9:51,25/08/22 9:51,5316536181,0
5790,5790,5790,103957,58594,36633.2,26/07/22 10:35,25/08/22 10:35,3999340665,0
5791,5791,5791,104080,58627,66633.2,26/07/22 12:03,25/08/22 12:03,1020054819,0
5792,5792,5792,104166,58686,23300.0,26/07/22 13:06,25/08/22 13:06,9671070709,0
5793,5793,5793,104180,21099,83166.5835,26/07/22 13:15,25/08/22 13:15,4073613438,1
5794,5794,5794,104184,58393,43300.0,26/07/22 13:20,25/08/22 13:20,6674729489,0
5795,5795,5795,104216,58713,116633.2,26/07/22 13:43,25/08/22 13:43,4141853971,0
5796,5796,5796,104232,58210,43300.0,26/07/22 13:54,25/08/22 13:54,5661888699,0
5797,5797,5797,104237,54477,56633.2,26/07/22 13:51,25/08/22 13:51,2194514452,0
5798,5798,5798,104254,55922,39966.6,26/07/22 14:04,25/08/22 14:04,7490902730,0
5799,5799,5799,104281,58741,66633.2,26/07/22 14:31,25/08/22 14:31,1882290835,0
5800,5800,5800,104320,53178,99966.41004,26/07/22 14:42,25/08/22 14:42,2228921781,1
5801,5801,5801,104563,58871,13300.0,26/07/22 17:05,25/08/22 17:05,6153547544,1
5802,5802,5802,104571,58037,492513.2,26/07/22 17:11,25/08/22 17:11,2727546529,0
5803,5803,5803,104651,58920,56633.2,26/07/22 18:27,25/08/22 18:27,8088956924,0
5804,5804,5804,104658,54923,29966.75,26/07/22 18:40,25/08/22 18:40,9202042707,1
5805,5805,5805,104714,57517,49966.6,26/07/22 19:40,25/08/22 19:40,5194570896,0
5806,5806,5806,104728,58954,99966.6,26/07/22 20:09,25/08/22 20:09,3248452494,0
5807,5807,5807,104739,58891,49966.66667,26/07/22 20:36,25/08/22 20:36,1156079911,1
5808,5808,5808,104844,58988,53300.0,27/07/22 2:57,26/08/22 2:57,1146832989,0
5809,5809,5809,104849,59025,43300.0,27/07/22 3:08,26/08/22 3:08,3096436668,0
5810,5810,5810,104890,59032,25470.0,27/07/22 3:54,26/08/22 3:54,3345876756,0
5811,5811,5811,104968,59092,39966.66667,27/07/22 5:16,26/08/22 5:16,8677038810,1
5812,5812,5812,105051,59134,49966.6,27/07/22 6:29,26/08/22 6:29,7256049884,0
5813,5813,5813,105064,59139,29966.6,27/07/22 6:41,26/08/22 6:41,7373871438,0
5814,5814,5814,105080,58274,43300.0,27/07/22 6:49,26/08/22 6:49,5025042616,0
5815,5815,5815,105161,59187,29966.6,27/07/22 7:51,26/08/22 7:51,7082075414,0
5816,5816,5816,105180,59188,49966.6,27/07/22 8:04,26/08/22 8:04,3788738533,0
5817,5817,5817,105196,59144,99966.6,27/07/22 8:14,26/08/22 8:14,1946173432,0
5818,5818,5818,105268,58972,49966.6,27/07/22 9:16,26/08/22 9:16,3019223772,0
5819,5819,5819,105351,56546,33300.0,27/07/22 10:11,26/08/22 10:11,9272585838,0
5820,5820,5820,105398,59302,56633.2,27/07/22 10:47,26/08/22 10:47,3392831775,0
5821,5821,5821,105450,59330,414216.0,27/07/22 11:35,26/08/22 11:35,4303175040,0
5822,5822,5822,105463,59339,49966.6,27/07/22 11:34,26/08/22 11:34,2018226497,0
5823,5823,5823,105529,59376,66633.2,27/07/22 12:20,26/08/22 12:20,5963568428,0
5824,5824,5824,105566,58673,99966.6,27/07/22 12:57,26/08/22 12:57,3667591409,0
5825,5825,5825,105586,59406,433333.0002,27/07/22 12:55,26/08/22 12:55,8851241956,1
5826,5826,5826,105609,59412,433300.0,27/07/22 13:40,26/08/22 13:40,3691722182,1
5827,5827,5827,105626,59419,433333.0002,27/07/22 13:28,26/08/22 13:28,5302253245,1
5828,5828,5828,105646,59421,49966.6,27/07/22 13:46,26/08/22 13:46,4749006020,0
5829,5829,5829,105689,46531,27966.27273,27/07/22 14:35,26/08/22 14:35,6431646248,0
5830,5830,5830,105699,59453,44966.6,27/07/22 17:04,26/08/22 17:04,7093764255,0
5831,5831,5831,105738,59475,29966.6,27/07/22 15:10,26/08/22 15:10,3343632401,0
5832,5832,5832,105747,59153,33300.0,27/07/22 15:15,26/08/22 15:15,8534258971,0
